SynId,KeyWord,Gloss,ParentId,SonId
SID-01166093-V,exert,"put to use ""exert one's power or influence""",NULL,NULL
SID-01166237-V,tax,"use to the limit ""you are taxing my patience""",NULL,NULL
SID-01166351-V,eat,"eat a meal take a meal ""We did not eat until 10 P.M. because there were so many phone calls"" ""I didn't eat yet so I gladly accept your invitation""",NULL,NULL
SID-01166940-V,take_out,"buy and consume food from a restaurant or establishment that sells prepared food ""We'll take out pizza since I am too tired to cook""",NULL,NULL
SID-01167188-V,victual,"take in nourishment",NULL,NULL
SID-01167290-V,wash_down,"eat food accompanied by lots of liquid also use metaphorically ""She washed down her dinner with a bottle of red wine"" ""He washes down his worries with a nightly glass of whisky""",NULL,NULL
SID-01167537-V,eat_in,"eat at home",NULL,NULL
SID-01167640-V,eat_out,"eat at a restaurant or at somebody else's home",NULL,NULL
SID-01167780-V,dine,"give dinner to host for dinner ""I'm wining and dining my friends""",NULL,NULL
SID-01167981-V,dine,"have supper eat dinner ""We often dine with friends in this restaurant""",NULL,NULL
SID-01168259-V,picnic,"eat alfresco in the open air ""We picnicked near the lake on this gorgeous Sunday""",NULL,NULL
SID-01168468-V,eat,"take in solid food ""She was eating a banana"" ""What did you eat for dinner last night?""",NULL,NULL
SID-01169067-V,gluttonize,"eat a lot and without restraint",NULL,NULL
SID-01169205-V,wolf_down,"eat hastily ""The teenager wolfed down the pizza""",NULL,NULL
SID-01169328-V,slurp,"eat noisily ""He slurped his soup""",NULL,NULL
SID-01169433-V,swill_down,"drink large quantities of (liquid especially alcoholic drink)",NULL,NULL
SID-01169589-V,drench,"force to drink",NULL,NULL
SID-01169704-V,suck,"draw into the mouth by creating a practical vacuum in the mouth ""suck the poison from the place where the snake bit"" ""suck on a straw"" ""the baby sucked on the mother's breast""",NULL,NULL
SID-01170052-V,imbibe,"take in liquids ""The patient must drink several liters each day"" ""The children like to drink soda""",NULL,NULL
SID-01170566-V,gurgle,"drink from a flask with a gurgling sound",NULL,NULL
SID-01170687-V,sip,"drink in sips ""She was sipping her tea""",NULL,NULL
SID-01170824-V,guzzle,"drink greedily or as if with great thirst ""The boys guzzled the cheap vodka""",NULL,NULL
SID-01170983-V,lick,"take up with the tongue ""The cat lapped up the milk"" ""the cub licked the milk from its mother's breast""",NULL,NULL
SID-01171183-V,fuddle,"consume alcohol ""We were up drinking all night""",NULL,NULL
SID-01171563-V,tank,"consume excessive amounts of alcohol",NULL,NULL
SID-01171661-V,port,"drink port ""We were porting all in the club after dinner""",NULL,NULL
SID-01171799-V,claret,"drink claret ""They were clareting until well past midnight""",NULL,NULL
SID-01171941-V,pub-crawl,"go from one pub to the next and get progressively more drunk ""he pub-crawled around Birmingham""",NULL,NULL
SID-01172114-V,tipple,"drink moderately but regularly ""We tippled the cognac""",NULL,NULL
SID-01172275-V,tope,"drink excessive amounts of alcohol be an alcoholic ""The husband drinks and beats his wife""",NULL,NULL
SID-01172545-V,break_bread,"have a meal usually with company ""The early Christian disciples broke bread together""",NULL,NULL
SID-01172701-V,touch,"consume ""She didn't touch her food all night""",NULL,NULL
SID-01172838-V,receive,"partake of the Holy Eucharist sacrament",NULL,NULL
SID-01172969-V,fare,"eat well",NULL,NULL
SID-01173057-V,pitch_in,"eat heartily ""The food was placed on the table and the children pitched in""",NULL,NULL
SID-01173208-V,tuck_in,"eat up usually refers to a considerable quantity of food ""My son tucked in a whole pizza""",NULL,NULL
SID-01173405-V,snack,"eat a snack eat lightly ""She never loses weight because she snacks between meals""",NULL,NULL
SID-01173656-V,pick_at,"eat like a bird ""The anorexic girl just picks at her food""",NULL,NULL
SID-01173813-V,pick_up,"eat by pecking at like a bird",NULL,NULL
SID-01173933-V,gobble,"eat hastily without proper chewing ""Don't bolt your food!""",NULL,NULL
SID-01174099-V,shovel_in,"eat a large amount of food quickly ""The children gobbled down most of the birthday cake""",NULL,NULL
SID-01174294-V,piece,"eat intermittently take small bites of ""He pieced at the sandwich all morning"" ""She never eats a full meal--she just nibbles""",NULL,NULL
SID-01174555-V,ruminate,"chew the cuds ""cows ruminate""",NULL,NULL
SID-01174742-V,graze,"eat lightly try different dishes ""There was so much food at the party that we quickly got sated just by browsing""",NULL,NULL
SID-01174973-V,chomp,"chew noisily ""The boy chomped his sandwich""",NULL,NULL
SID-01175132-V,champ,"chafe at the bit like horses",NULL,NULL
SID-01175224-V,mumble,"grind with the gums chew without teeth and with great difficulty ""the old man had no teeth left and mumbled his food""",NULL,NULL
SID-01175467-V,wassail,"propose a toast to ""Let us toast the birthday girl!"" ""Let's drink to the New Year""",NULL,NULL
SID-01175810-V,give,"propose ""He gave the first of many toasts at the birthday party""",NULL,NULL
SID-01175937-V,drink_up,"drink to the last drop ""drink up--there's more wine coming""",NULL,NULL
SID-01176079-V,mess,"eat in a mess hall",NULL,NULL
SID-01176232-V,treat,"provide with choice or abundant food or drink ""Don't worry about the expensive wine--I'm treating"" ""She treated her houseguests with good food every night""",NULL,NULL
SID-01176567-V,wine,"treat to wine ""Our relatives in Italy wined and dined us for a week""",NULL,NULL
SID-01176734-V,alcoholize,"subject to the influence of alcohol ""After we finished dinner we were thoroughly alcoholized""",NULL,NULL
SID-01176897-V,board,"provide food and lodging (for) ""The old lady is boarding three men""",NULL,NULL
SID-01177118-V,board,"lodge and take meals (at)",NULL,NULL
SID-01177314-V,sleep_in,"live in the house where one works ""our babysitter lives in as it is too far to commute for her""",NULL,NULL
SID-01177505-V,sleep_out,"work in a house where one does not live ""our cook lives out he can easily commute from his home""",NULL,NULL
SID-01177699-V,forage,"wander and feed ""The animals forage in the woods""",NULL,NULL
SID-01177857-V,raven,"feed greedily ""The lions ravened the bodies""",NULL,NULL
SID-01177973-V,scavenge,"feed on carrion or refuse ""hyenas scavenge""",NULL,NULL
SID-01178101-V,fodder,"give fodder (to domesticated animals)",NULL,NULL
SID-01178220-V,swill,"feed pigs",NULL,NULL
SID-01178335-V,regurgitate,"feed through the beak by regurgitating previously swallowed food ""many birds feed their young by regurgitating what they have swallowed and carried to the nest""",NULL,NULL
SID-01178565-V,give,"give food to ""Feed the starving children in India"" ""don't give the child this tough meat""",NULL,NULL
SID-01179155-V,corn,"feed (cattle) with corn",NULL,NULL
SID-01179276-V,undernourish,"provide with insufficient quality or quantity of nourishment ""The stunted growth of these children shows that they are undernourished""",NULL,NULL
SID-01179530-V,overfeed,"feed excessively",NULL,NULL
SID-01179638-V,spoonfeed,"feed with a spoon",NULL,NULL
SID-01179740-V,force-feed,"feed someone who will not or cannot eat",NULL,NULL
SID-01179865-V,feed,"take in food used of animals only ""This dog doesn't eat certain kinds of meat"" ""What do whales eat?""",NULL,NULL
SID-01180206-V,feed,"serve as food for be the food for ""This dish feeds six""",NULL,NULL
SID-01180351-V,serve_up,"provide (usually but not necessarily food) ""We serve meals for the homeless"" ""She dished out the soup at 8 P.M."" ""The entertainers served up a lively show""",NULL,NULL
SID-01180701-V,plank,"cook and serve on a plank ""Planked vegetable"" ""Planked shad""",NULL,NULL
SID-01180844-V,cater,"supply food ready to eat for parties and banquets",NULL,NULL
SID-01180975-V,procure,"arrange for sexual partners for others",NULL,NULL
SID-01181166-V,feed,"feed into supply ""Her success feeds her vanity""",NULL,NULL
SID-01181295-V,serve,"help to some food help with food or drink ""I served him three times and after that he helped himself""",NULL,NULL
SID-01181559-V,power,"supply the force or power for the functioning of ""The gasoline powers the engines""",NULL,NULL
SID-01181741-V,drive,"cause to function by supplying the force or power for or by controlling ""The amplifier drives the tube"" ""steam drives the engines"" ""this device drives the disks for the computer""",NULL,NULL
SID-01182021-V,feed,"provide as food ""Feed the guests the nuts""",NULL,NULL
SID-01182152-V,feed,"gratify ""feed one's eyes on a gorgeous view""",NULL,NULL
SID-01182293-V,pander,"yield (to) give satisfaction to",NULL,NULL
SID-01182559-V,spree,"engage without restraint in an activity and indulge as when shopping",NULL,NULL
SID-01182709-V,supply,"give what is desired or needed especially support food or sustenance ""The hostess provided lunch for all the guests""",NULL,NULL
SID-01183424-V,underlay,"provide with a base support lining or backing ""underlay the boards with joists""",NULL,NULL
SID-01183573-V,satisfy,"fill or meet a want or need",NULL,NULL
SID-01183896-V,answer,"be satisfactory for meet the requirements of or serve the purpose of ""This may answer her needs""",NULL,NULL
SID-01184058-V,horse,"provide with a horse or horses",NULL,NULL
SID-01184195-V,remount,"provide with fresh horses ""remount a regiment""",NULL,NULL
SID-01184333-V,shower,"provide abundantly with ""He showered her with presents""",NULL,NULL
SID-01184453-V,accommodate,"provide with something desired or needed ""Can you accommodate me with a rental car?""",NULL,NULL
SID-01184625-V,sustain,"supply with necessities and support ""She alone sustained her family"" ""The money will sustain our good cause"" ""There's little to earn and many to keep""",NULL,NULL
SID-01185011-V,patronage,"support by being a patron of",NULL,NULL
SID-01185148-V,reseed,"maintain by seeding without human intervention ""Some plants reseed themselves indefinitely""",NULL,NULL
SID-01185304-V,lunch,"take the midday meal ""At what time are you lunching?""",NULL,NULL
SID-01185475-V,lunch,"provide a midday meal for ""She lunched us well""",NULL,NULL
SID-01185604-V,brunch,"eat a meal in the late morning ""We brunch in Sundays""",NULL,NULL
SID-01185740-V,breakfast,"eat an early morning meal ""We breakfast at seven""",NULL,NULL
SID-01185875-V,breakfast,"provide breakfast for",NULL,NULL
SID-01185981-V,junket,"partake in a feast or banquet",NULL,NULL
SID-01186208-V,junket,"provide a feast or banquet for",NULL,NULL
SID-01186428-V,wet-nurse,"give suck to ""The wetnurse suckled the infant"" ""You cannot nurse your baby in public in some places""",NULL,NULL
SID-01186844-V,dry-nurse,"take care of an infant without breastfeeding it",NULL,NULL
SID-01186958-V,wean,"gradually deprive (infants and young mammals) of mother's milk ""she weaned her baby when he was 3 months old and started him on powdered milk"" ""The kitten was weaned and fed by its owner with a bottle""",NULL,NULL
SID-01187271-V,bottlefeed,"feed (infants) with a bottle",NULL,NULL
SID-01187385-V,suckle,"suck milk from the mother's breasts ""the infant was suckling happily""",NULL,NULL
SID-01187537-V,starve,"die of food deprivation ""The political prisoners starved to death"" ""Many famished in the countryside during the drought""",NULL,NULL
SID-01187740-V,starve,"deprive of food ""They starved the prisoners""",NULL,NULL
SID-01187948-V,starve,"deprive of a necessity and cause suffering ""he is starving her of love"" ""The engine was starved of fuel""",NULL,NULL
SID-01188144-V,starve,"be hungry go without food ""Let's eat--I'm starving!""",NULL,NULL
SID-01188342-V,be_full,"be sated have enough to eat ""I'm full--don't give me any more beans please""",NULL,NULL
SID-01188485-V,thirst,"have a craving appetite or great desire for",NULL,NULL
SID-01188725-V,want,"have need of ""This piano wants the attention of a competent tuner""",NULL,NULL
SID-01188987-V,cry,"demand immediate action ""This situation is crying for attention""",NULL,NULL
SID-01189113-V,need,"have or feel a need for ""always needing friends and money""",NULL,NULL
SID-01189224-V,diet,"eat sparingly for health reasons or to lose weight",NULL,NULL
SID-01189427-V,fast,"abstain from eating ""Before the medical exam you must fast""",NULL,NULL
SID-01189604-V,fast,"abstain from certain foods as for religious or medical reasons ""Catholics sometimes fast during Lent""",NULL,NULL
SID-01189823-V,keep_off,"refrain from certain foods or beverages ""I keep off drugs"" ""During Ramadan Muslims avoid tobacco during the day""",NULL,NULL
SID-01190012-V,diet,"follow a regimen or a diet as for health reasons ""He has high blood pressure and must stick to a low-salt diet""",NULL,NULL
SID-01190277-V,souse,"become drunk or drink excessively",NULL,NULL
SID-01190494-V,soak,"make drunk (with alcoholic drinks)",NULL,NULL
SID-01190741-V,fuddle,"make stupid with alcohol",NULL,NULL
SID-01190840-V,wine,"drink wine",NULL,NULL
SID-01190948-V,revel,"take delight in ""he delights in his granddaughter""",NULL,NULL
SID-01191232-V,have_a_good_time,"enjoy oneself greatly ""We had a ball at the party and didn't come home until 2 AM""",NULL,NULL
SID-01191403-V,wallow,"delight greatly in ""wallow in your success!""",NULL,NULL
SID-01191512-V,live_it_up,"enjoy oneself ""it's your birthday so let's live it up!""",NULL,NULL
SID-01191645-V,luxuriate,"enjoy to excess ""She indulges in ice cream""",NULL,NULL
SID-01191838-V,surfeit,"indulge (one's appetite) to satiety",NULL,NULL
SID-01191974-V,wallow,"devote oneself entirely to something indulge in to an immoderate degree usually with pleasure ""Wallow in luxury"" ""wallow in your sorrows""",NULL,NULL
SID-01192179-V,sow_one's_wild_oats,"live promiscuously and self-indulgently",NULL,NULL
SID-01192312-V,dunk,"dip into a liquid while eating ""She dunked the piece of bread in the sauce""",NULL,NULL
SID-01192510-V,enjoy,"have benefit from ""enjoy privileges""",NULL,NULL
SID-01192628-V,afford,"be able to spare or give up ""I can't afford to spend two hours with this person""",NULL,NULL
SID-01192773-V,run_short,"to be spent or finished ""The money had gone after a few days"" ""Gas is running low at the gas stations in the Midwest""",NULL,NULL
SID-01192992-V,go,"be spent ""All my money went for food and rent""",NULL,NULL
SID-01193099-V,stuff,"overeat or eat immodestly make a pig of oneself ""She stuffed herself at the dinner"" ""The kids binged on ice cream""",NULL,NULL
SID-01193569-V,help,"take or use ""She helped herself to some of the office supplies""",NULL,NULL
SID-01193721-V,satiate,"fill to satisfaction ""I am sated""",NULL,NULL
SID-01193932-V,pall,"cause surfeit through excess though initially pleasing ""Too much spicy food cloyed his appetite""",NULL,NULL
SID-01194114-V,stay,"overcome or allay ""quell my hunger""",NULL,NULL
SID-01194238-V,content,"satisfy in a limited way ""He contented himself with one glass of beer per day""",NULL,NULL
SID-01194418-V,host,"be the host of or for ""We hosted 4 couples last night""",NULL,NULL
SID-01194661-V,wine_and_dine,"provide with food and drink usually lavishly",NULL,NULL
SID-01194777-V,wine_and_dine,"eat sumptuously ""we wined and dined in Paris""",NULL,NULL
SID-01194938-V,plump_out,"make fat or plump ""We will plump out that poor starving child""",NULL,NULL
SID-01195201-V,inject,"feed intravenously",NULL,NULL
SID-01195299-V,try_out,"take a sample of ""Try these new crackers"" ""Sample the regional dishes""",NULL,NULL
SID-01195675-V,degust,"taste with relish ""degust this wonderful soup""",NULL,NULL
SID-01195804-V,shoot,"spend frivolously and unwisely ""Fritter away one's inheritance""",NULL,NULL
SID-01196037-V,refrain,"choose not to consume ""I abstain from alcohol""",NULL,NULL
SID-01196364-V,teetotal,"practice teetotalism and abstain from the consumption of alcoholic beverages",NULL,NULL
SID-01196524-V,kick,"stop consuming ""kick a habit"" ""give up alcohol""",NULL,NULL
SID-01196653-V,raven,"eat greedily ""he devoured three sandwiches""",NULL,NULL
SID-01196802-V,polish_off,"finish eating all the food on one's plate or on the table ""She polished off the remaining potatoes""",NULL,NULL
SID-01197014-V,go_through,"eat immoderately ""Some people can down a pound of meat in the course of one meal""",NULL,NULL
SID-01197208-V,smack,"press (the lips) together and open (the lips) noisily as in eating",NULL,NULL
SID-01197338-V,digest,"convert food into absorbable substances ""I cannot digest milk products""",NULL,NULL
SID-01197626-V,stomach,"bear to eat ""He cannot stomach raw fish""",NULL,NULL
SID-01197750-V,metabolize,"produce by metabolism",NULL,NULL
SID-01197870-V,predigest,"digest (food) beforehand",NULL,NULL
SID-01197980-V,take_up,"take up as if with a sponge",NULL,NULL
SID-01198101-V,smoke,"inhale and exhale smoke from cigarettes cigars pipes ""We never smoked marijuana"" ""Do you smoke?""",NULL,NULL
SID-01198452-V,chain-smoke,"smoke one cigarette after another light one cigarette from the preceding one",NULL,NULL
SID-01198616-V,whiff,"smoke and exhale strongly ""puff a cigar"" ""whiff a pipe""",NULL,NULL
SID-01198779-V,inhale,"draw deep into the lungs in by breathing ""Clinton smoked marijuana but never inhaled""",NULL,NULL
SID-01199009-V,puff,"suck in or take (air) ""draw a deep breath"" ""draw on a cigarette""",NULL,NULL
SID-01199213-V,inject,"take by injection ""inject heroin""",NULL,NULL
SID-01199365-V,mainline,"inject into the vein ""She is mainlining heroin""",NULL,NULL
SID-01199487-V,pop,"take drugs especially orally ""The man charged with murder popped a valium to calm his nerves""",NULL,NULL
SID-01199661-V,skin_pop,"inject (drugs) into the skin",NULL,NULL
SID-01199755-V,take_a_hit,"inhale through the nose",NULL,NULL
SID-01199881-V,light_up,"begin to smoke ""After the meal some of the diners lit up""",NULL,NULL
SID-01200068-V,free-base,"use (purified cocaine) by burning it and inhaling the fumes",NULL,NULL
SID-01200245-V,snort,"inhale recreational drugs ""The addict was snorting cocaine almost every day"" ""the kids were huffing glue""",NULL,NULL
SID-01200440-V,drug,"use recreational drugs",NULL,NULL
SID-01200661-V,drop,"take (a drug especially LSD) by mouth ""She dropped acid when she was a teenager""",NULL,NULL
SID-01200806-V,dope,"take drugs to improve one's athletic performance",NULL,NULL
SID-01200934-V,turn_on,"get high stoned or drugged ""He trips every weekend""",NULL,NULL
SID-01201089-V,masticate,"chew (food) to bite and grind with the teeth ""He jawed his bubble gum"" ""Chew your food and don't swallow it!"" ""The cows were masticating the grass""",NULL,NULL
SID-01201574-V,chaw,"chew without swallowing ""chaw tobacco""",NULL,NULL
SID-01201693-V,munch,"chew noisily ""The children crunched the celery sticks""",NULL,NULL
SID-01201856-V,swallow,"pass through the esophagus as part of eating or drinking ""Swallow the raw fish--it won't kill you!""",NULL,NULL
SID-01202068-V,swig,"to swallow hurriedly or greedily or in one draught ""The men gulped down their beers""",NULL,NULL
SID-01202374-V,toss_off,"drink down entirely ""He downed three martinis before dinner"" ""She killed a bottle of brandy that night"" ""They popped a few beer after work""",NULL,NULL
SID-01202651-V,bolt,"swallow hastily",NULL,NULL
SID-01202728-V,sustain,"provide with nourishment ""We sustained ourselves on bread and water"" ""This kind of food is not nourishing for young children""",NULL,NULL
SID-01203074-V,carry,"be able to feed ""This land will carry ten cows to the acre""",NULL,NULL
SID-01203234-V,feed_upon,"be sustained by ""He fed on the great ideas of her mentor""",NULL,NULL
SID-01203369-V,fix_up,"find (something or someone) for ""I'll fix you up with a nice girl""",NULL,NULL
SID-01203500-V,raven,"prey on or hunt for ""These mammals predate certain eggs""",NULL,NULL
SID-01203715-V,prey,"profit from in an exploitatory manner ""He feeds on her insecurity""",NULL,NULL
SID-01203893-V,fill_up,"eat until one is sated ""He filled up on turkey""",NULL,NULL
SID-01204021-V,slake,"satisfy (thirst) ""The cold water quenched his thirst""",NULL,NULL
SID-01204191-V,nutrify,"give nourishment to",NULL,NULL
SID-01204439-V,range,"let eat ""range the animals in the prairie""",NULL,NULL
SID-01204581-V,grass,"feed with grass",NULL,NULL
SID-01204677-V,gutter,"provide with gutters ""gutter the buildings""",NULL,NULL
SID-01204803-V,wanton,"become extravagant indulge (oneself) luxuriously",NULL,NULL
SID-01205000-V,burn_up,"use up (energy) ""burn off calories through vigorous exercise""",NULL,NULL
SID-01205153-V,hold,"drink alcohol without showing ill effects ""He can hold his liquor"" ""he had drunk more than he could carry""",NULL,NULL
SID-01205331-V,go_down,"be ingested ""This wine sure goes down well"" ""The food wouldn't go down""",NULL,NULL
SID-01205459-V,sup,"take solid or liquid food into the mouth a little at a time either by drinking or by eating with a spoon",NULL,NULL
SID-01205696-V,touch,"be in direct physical contact with make contact ""The two buildings touch"" ""Their hands touched"" ""The wire must not contact the metal cover"" ""The surfaces contact at this point""",NULL,NULL
SID-01206218-V,touch,"make physical contact with come in contact with ""Touch the stone for good luck"" ""She never touched her husband""",NULL,NULL
SID-01206849-V,touch,"cause to be in brief contact with ""He touched his toes to the horse's flanks""",NULL,NULL
SID-01207044-V,toe,"touch with the toe",NULL,NULL
SID-01207149-V,trap,"to hold fast or prevent from moving ""The child was pinned under the fallen tree""",NULL,NULL
SID-01207402-V,pick_up,"take up by hand ""He picked up the book and started to read""",NULL,NULL
SID-01207527-V,touch,"tamper with ""Don't touch my CDs!""",NULL,NULL
SID-01207688-V,violate,"destroy ""Don't violate my garden"" ""violate my privacy""",NULL,NULL
SID-01207817-V,break_in,"intrude on uninvited ""The nosy couple broke in on our conversation""",NULL,NULL
SID-01207951-V,spread_over,"form a cover over ""The grass covered the grave""",NULL,NULL
SID-01208400-V,frost,"cover with frost ""ice crystals frosted the glass""",NULL,NULL
SID-01208549-V,frost,"provide with a rough or speckled surface or appearance ""frost the glass"" ""she frosts her hair""",NULL,NULL
SID-01208708-V,glaciate,"cover with ice or snow or a glacier ""the entire area was glaciated""",NULL,NULL
SID-01208896-V,strew,"cover be dispersed over ""Dead bodies strewed the ground""",NULL,NULL
SID-01209025-V,grass_over,"cover with grass",NULL,NULL
SID-01209135-V,strike,"affect or afflict suddenly usually adversely ""We were hit by really bad weather"" ""He was stricken with cancer when he was still a teenager"" ""The earthquake struck at midnight""",NULL,NULL
SID-01209426-V,strike,"produce by manipulating keys or strings of musical instruments also metaphorically ""The pianist strikes a middle C"" ""strike `z' on the keyboard"" ""her comments struck a sour note""",NULL,NULL
SID-01209678-V,finger,"examine by touch ""Feel this soft cloth!"" ""The customer fingered the sweater""",NULL,NULL
SID-01209953-V,thumb,"feel or handle with the fingers ""finger the binding of the book""",NULL,NULL
SID-01210152-V,feel,"pass one's hands over the sexual organs of ""He felt the girl in the movie theater""",NULL,NULL
SID-01210352-V,palpate,"examine (a body part) by palpation ""The nurse palpated the patient's stomach"" ""The runner felt her pulse""",NULL,NULL
SID-01210622-V,stub,"extinguish by crushing ""stub out your cigarette now""",NULL,NULL
SID-01210737-V,palm,"touch lift or hold with the hands ""Don't handle the merchandise""",NULL,NULL
SID-01211019-V,fumble,"handle clumsily",NULL,NULL
SID-01211098-V,paw,"touch clumsily ""The man tried to paw her""",NULL,NULL
SID-01211263-V,grope,"fondle for sexual pleasure ""He made some sexual advances at the woman in his office and groped her repeatedly""",NULL,NULL
SID-01211455-V,paw,"scrape with the paws ""The bear pawed the door""",NULL,NULL
SID-01211581-V,dandle,"pet ""the grandfather dandled the small child""",NULL,NULL
SID-01211699-V,manipulate,"hold something in one's hands and move it",NULL,NULL
SID-01212024-V,lay_hands_on,"manage with the hands",NULL,NULL
SID-01212115-V,mouse,"manipulate the mouse of a computer",NULL,NULL
SID-01212230-V,run,"pass over across or through ""He ran his eyes over her body"" ""She ran her fingers along the carved figurine"" ""He drew her hair through his fingers""",NULL,NULL
SID-01212572-V,seize,"take hold of grab ""The sales clerk quickly seized the money on the counter"" ""She clutched her purse"" ""The mother seized her child by the arm"" ""Birds of prey often seize small mammals""",NULL,NULL
SID-01213146-V,snatch,"to make grasping motions ""the cat snatched at the butterflies""",NULL,NULL
SID-01213273-V,nab,"seize suddenly",NULL,NULL
SID-01213348-V,rack,"seize together as of parallel ropes of a tackle in order to prevent running through the block",NULL,NULL
SID-01213504-V,claw,"clutch as if in panic ""She clawed the doorknob""",NULL,NULL
SID-01213614-V,seize,"take or capture by force ""The terrorists seized the politicians"" ""The rebels threaten to seize civilian hostages""",NULL,NULL
SID-01213908-V,raven,"obtain or seize by violence",NULL,NULL
SID-01213998-V,wrest,"obtain by seizing forcibly or violently also metaphorically ""wrest the knife from his hands"" ""wrest a meaning from the old text"" ""wrest power from the old government""",NULL,NULL
SID-01214265-V,take,"get into one's hands take physically ""Take a cookie!"" ""Can you take this bag please""",NULL,NULL
SID-01214597-V,get_out,"take out of a container or enclosed space ""Get out your best dress--we are going to a party!""",NULL,NULL
SID-01214786-V,take_in,"fold up ""take in the sails""",NULL,NULL
SID-01214927-V,brail,"take in a sail with a brail",NULL,NULL
SID-01215017-V,calve,"release ice ""The icebergs and glaciers calve""",NULL,NULL
SID-01215137-V,pick_up,"take into custody ""the police nabbed the suspected criminals""",NULL,NULL
SID-01215421-V,get,"succeed in catching or seizing especially after a chase ""We finally got the suspect"" ""Did you catch the thief?""",NULL,NULL
SID-01215694-V,collar,"furnish with a collar ""collar the dog""",NULL,NULL
SID-01215851-V,collar,"seize by the neck or collar",NULL,NULL
SID-01216004-V,hold_on,"hold firmly",NULL,NULL
SID-01216194-V,latch_on,"take hold of or attach to ""The biochip latches onto the genes""",NULL,NULL
SID-01216331-V,hang,"hold on tightly or tenaciously ""hang on to your father's hands"" ""The child clung to his mother's apron""",NULL,NULL
SID-01216522-V,clasp,"hold firmly and tightly",NULL,NULL
SID-01216670-V,take_hold,"have or hold in one's hands or grip ""Hold this bowl for a moment please"" ""A crazy idea took hold of him""",NULL,NULL
SID-01217043-V,sustain,"be the physical support of carry the weight of ""The beam holds up the roof"" ""He supported me with one hand while I balanced on the beam"" ""What's holding that mirror?""",NULL,NULL
SID-01217617-V,scaffold,"provide with a scaffold for support ""scaffold the building before painting it""",NULL,NULL
SID-01217780-V,plicate,"fold into pleats ""Pleat the cloth""",NULL,NULL
SID-01217924-V,block,"support secure or raise with a block ""block a plate for printing"" ""block the wheels of a car""",NULL,NULL
SID-01218084-V,carry,"bear or be able to bear the weight pressureor responsibility of ""His efforts carried the entire project"" ""How many credits is this student carrying?"" ""We carry a very large mortgage""",NULL,NULL
SID-01218396-V,chock,"support on chocks ""chock the boat""",NULL,NULL
SID-01218512-V,buoy_up,"keep afloat ""The life vest buoyed him up""",NULL,NULL
SID-01218652-V,pole,"support on poles ""pole climbing plants like beans""",NULL,NULL
SID-01218791-V,bracket,"support with brackets ""bracket bookshelves""",NULL,NULL
SID-01218918-V,underpin,"support from beneath",NULL,NULL
SID-01219004-V,shore_up,"support by placing against something solid or rigid ""shore and buttress an old building""",NULL,NULL
SID-01219282-V,bolster,"prop up with a pillow or bolster",NULL,NULL
SID-01219397-V,truss,"support structurally ""truss the roofs"" ""trussed bridges""",NULL,NULL
SID-01219544-V,jack_up,"lift with a special device ""jack up the car so you can change the tire""",NULL,NULL
SID-01219706-V,brace,"support by bracing",NULL,NULL
SID-01219867-V,tread,"brace (an archer's bow) by pressing the foot against the center",NULL,NULL
SID-01219993-V,steady,"support or hold steady and make steadfast with or as if with a brace ""brace your elbows while working on the potter's wheel""",NULL,NULL
SID-01220303-V,hold_tight,"hold firmly usually with one's hands ""She clutched my arm when she got scared""",NULL,NULL
SID-01220528-V,slat,"close the slats of (windows)",NULL,NULL
SID-01220636-V,stopple,"close or secure with or as if with a stopper ""She stoppered the wine bottle"" ""The mothers stoppered their babies' mouths with pacifiers""",NULL,NULL
SID-01220885-V,stick,"come or be in close contact with stick or hold together and resist separation ""The dress clings to her body"" ""The label stuck to the box"" ""The sushi rice grains cohere""",NULL,NULL
SID-01221405-V,mold,"fit tightly follow the contours of ""The dress molds her beautiful figure""",NULL,NULL
SID-01221542-V,conglutinate,"stick together ""the edges of the wound conglutinated""",NULL,NULL
SID-01221684-V,agglutinate,"clump together as of bacteria red blood cells etc.",NULL,NULL
SID-01221842-V,hemagglutinate,"cause the clumping together (of red blood cells)",NULL,NULL
SID-01222016-V,agglutinate,"string together (morphemes in an agglutinating language)",NULL,NULL
SID-01222177-V,cradle,"hold gently and carefully ""He cradles the child in his arms""",NULL,NULL
SID-01222328-V,clasp,"grasp firmly ""The child clasped my hands""",NULL,NULL
SID-01222485-V,unclasp,"release from a clasp ""She clasped and unclasped her hands""",NULL,NULL
SID-01222645-V,twist,"turn in the opposite direction ""twist one's head""",NULL,NULL
SID-01222830-V,quirk,"twist or curve abruptly ""She quirked her head in a peculiar way""",NULL,NULL
SID-01222958-V,turn_over,"turn upside down or throw so as to reverse ""flip over the pork chop"" ""turn over the pancakes""",NULL,NULL
SID-01223182-V,twist,"form into a spiral shape ""The cord is all twisted""",NULL,NULL
SID-01223508-V,untwist,"cause to become untwisted",NULL,NULL
SID-01223616-V,wave,"twist or roll into coils or ringlets ""curl my hair please""",NULL,NULL
SID-01223833-V,kink_up,"curl tightly ""crimp hair""",NULL,NULL
SID-01224001-V,grip,"hold fast or firmly ""He gripped the steering wheel""",NULL,NULL
SID-01224211-V,twiddle,"manipulate as in a nervous or unconscious manner ""He twiddled his thumbs while waiting for the interview""",NULL,NULL
SID-01224415-V,wield,"handle effectively ""The burglar wielded an axe"" ""The young violinist didn't manage her bow very well""",NULL,NULL
SID-01224653-V,ply,"wield vigorously ""ply an axe""",NULL,NULL
