SynId,KeyWord,Gloss,ParentId,SonId
SID-01778935-A,somatic,"affecting or characteristic of the body as opposed to the mind or spirit ""bodily needs"" ""a corporal defect"" ""corporeal suffering"" ""a somatic symptom or somatic illness""",NULL,NULL
SID-01779428-A,personal,"intimately concerning a person's body or physical being ""personal hygiene""",NULL,NULL
SID-01780596-A,moral,"psychological rather than physical or tangible in effect ""a moral victory"" ""moral support""",NULL,NULL
SID-01781781-A,devotional,"relating to worship ""a devotional exercise""",NULL,NULL
SID-01782854-A,secular,"of or relating to clergy not bound by monastic vows ""the secular clergy""",NULL,NULL
SID-01782981-A,religious,"of or relating to clergy bound by monastic vows ""the religious or regular clergy conducts the service""",NULL,NULL
SID-01783158-A,religious,"having or showing belief in and reverence for a deity ""a religious man"" ""religious attitude""",NULL,NULL
SID-01783522-A,churchly,"resembling or suggesting or appropriate to a church ""churchlike silence"" ""the pure fragrance of churchly incense""",NULL,NULL
SID-01784723-A,nonobservant,"failing or refusing to observe religious customs",NULL,NULL
SID-01786026-A,solid-coloured,"having the same color all over",NULL,NULL
SID-01786133-A,patterned,"having patterns (especially colorful patterns)",NULL,NULL
SID-01787138-A,black-and-tan,"having a pattern of black and tan",NULL,NULL
SID-01787231-A,black-barred,"having a pattern consisting of black bars",NULL,NULL
SID-01787548-A,tabby,"having a grey or brown streak or a pattern or a patchy coloring used especially of the patterned fur of cats",NULL,NULL
SID-01787941-A,burled,"(of wood) have a pattern from the grain of a tree burl",NULL,NULL
SID-01788048-A,chequered,"patterned with alternating squares of color",NULL,NULL
SID-01788169-A,cross-banded,"(of snakes) having crossing bands on the back",NULL,NULL
SID-01788273-A,mottled,"having spots or patches of color",NULL,NULL
SID-01788445-A,stippled,"having a pattern of dots",NULL,NULL
SID-01788564-A,figured,"(of e.g. fabric design) adorned with patterns ""my dress is richly figured""- Amy Lowell",NULL,NULL
SID-01788994-A,laced,"edged or streaked with color ""white blossoms with purple-laced petals""",NULL,NULL
SID-01789359-A,watered,"(of silk fabric) having a wavelike pattern",NULL,NULL
SID-01789481-A,spotty,"having spots or patches (small areas of contrasting color or texture) ""a field patched with ice and snow"" ""the wall had a spotty speckled effect"" ""a black-and-white spotted cow""",NULL,NULL
SID-01789734-A,pointillistic,"of or relating to pointillism",NULL,NULL
SID-01790348-A,slashed,"patterned by having color applied with sweeping strokes ""brown iris...slashed with yellow""- Willa Cather",NULL,NULL
SID-01790807-A,stripy,"marked or decorated with stripes",NULL,NULL
SID-01791434-A,white-ribbed,"having white ribs",NULL,NULL
SID-01793985-A,trim,"severely simple in line or design ""a neat tailored suit"" ""tailored curtains""",NULL,NULL
SID-01794125-A,vanilla,"plain and without any extras or adornments ""the most common type of bond is the straight or plain vanilla bond"" ""the basic car is known as the vanilla version""",NULL,NULL
SID-01795799-A,damask,"having a woven pattern ""damask table linens""",NULL,NULL
SID-01796109-A,embattled,"having or resembling repeated square indentations like those in a battlement ""a crenelated molding""",NULL,NULL
SID-01796452-A,fantastic,"extravagantly fanciful in design construction appearance ""Gaudi's fantastic architecture""",NULL,NULL
SID-01796977-A,vermiculated,"decorated with wormlike tracery or markings ""vermicular (or vermiculated) stonework""",NULL,NULL
SID-01797148-A,planned,"designed or carried out according to a plan ""the planned outlays for new equipment""",NULL,NULL
SID-01797528-A,deep-laid,"secretly and carefully planned ""deep-laid plans""",NULL,NULL
SID-01797633-A,preset,"set in advance ""a preset plan of action"" ""at a predetermined time""",NULL,NULL
SID-01797770-A,put-up,"planned secretly ""it was a put-up job""",NULL,NULL
SID-01798371-A,ad_hoc,"often improvised or impromptu ""an ad hoc committee meeting""",NULL,NULL
SID-01806483-A,exasperated,"greatly annoyed out of patience ""had an exasperated look on his face"" ""felt exasperated beyond endurance""",NULL,NULL
SID-01809655-A,pointed,"having a point",NULL,NULL
SID-01810189-A,sharp,"ending in a sharp point",NULL,NULL
SID-01810453-A,bristle-pointed,"pointed like bristles",NULL,NULL
SID-01810536-A,five-pointed,"having five points",NULL,NULL
SID-01810613-A,spindle-shaped,"tapering at each end",NULL,NULL
SID-01810720-A,nibbed,"(used of pens) having a writing point or nib especially of a certain kind ""a broad-nibbed pen""",NULL,NULL
SID-01811172-A,sharpened,"having the point made sharp ""a sharpened pencil""",NULL,NULL
SID-01811277-A,six-pointed,"having six points",NULL,NULL
SID-01811352-A,spiked,"having a long sharp point",NULL,NULL
SID-01811683-A,blunt,"having a broad or rounded end ""thick marks made by a blunt pencil""",NULL,NULL
SID-01811820-A,acute,"of an angle less than 90 degrees",NULL,NULL
SID-01811905-A,obtuse,"of an angle between 90 and 180 degrees",NULL,NULL
SID-01813733-A,expedient,"appropriate to a purpose practical ""in the circumstances it was expedient to express loyalty""",NULL,NULL
SID-01814385-A,political,"involving or characteristic of politics or parties or politicians ""calling a meeting is a political act in itself""- Daniel Goleman ""political pressure"" ""a political machine"" ""political office"" ""political policy""",NULL,NULL
SID-01814711-A,governmental,"relating to or dealing with the affairs or structure of government or politics or the state ""governmental policy"" ""public confidence and governmental morale""",NULL,NULL
SID-01814929-A,policy-making,"concerned with policy not administration",NULL,NULL
SID-01815129-A,nonpolitical,"not political",NULL,NULL
SID-01816305-A,fashionable,"patronized by",NULL,NULL
SID-01816696-A,touristy,"visited by throngs of tourists ""of the three American Virgin islands St. Thomas is the most touristed"" ""tourists descend in busloads...so the whole place is rather touristy""",NULL,NULL
SID-01816956-A,unpopular,"regarded with disfavor or lacking general approval ""unpopular ideas"" ""an unpopular war""",NULL,NULL
SID-01817301-A,pro,"in favor of (an action or proposal etc.) ""a pro vote""",NULL,NULL
SID-01819390-A,plus,"on the positive side or higher end of a scale ""a plus value"" ""temperature of plus 5 degrees"" ""a grade of C plus""",NULL,NULL
SID-01820338-A,negative,"reckoned in a direction opposite to that regarded as positive ""negative interest rates""",NULL,NULL
SID-01820481-A,positive,"indicating existence or presence of a suspected condition or pathogen ""a positive pregnancy test""",NULL,NULL
SID-01820684-A,gram-positive,"(of bacteria) being or relating to a bacterium that retains the violet stain used in Gram's method",NULL,NULL
SID-01823475-A,hopeless,"certain to fail ""the situation is hopeless""",NULL,NULL
SID-01824653-A,multipotent,"able to many things ""multipotent drugs""",NULL,NULL
SID-01825419-A,virile,"(of a male) capable of copulation",NULL,NULL
SID-01826477-A,compelling,"driving or forcing ""compelling ambition""",NULL,NULL
SID-01828130-A,low-powered,"having little power to do work ""a low-powered engine""",NULL,NULL
SID-01828391-A,powered,"(often used in combination) having or using or propelled by means of power or power of a specified kind ""powered flight"" ""kerosine-powered jet engines""",NULL,NULL
SID-01828706-A,battery-powered,"powered by one or more electric batteries ""a battery-powered radio""",NULL,NULL
SID-01828987-A,hopped-up,"(of an automobile) having the engine modified to give extra power ""a hopped-up jalopy""",NULL,NULL
SID-01829149-A,power-driven,"powered by a motor ""a power-driven hand tool""",NULL,NULL
SID-01829254-A,steam-powered,"powered by a steam engine ""a steam-powered locomotive""",NULL,NULL
SID-01829369-A,supercharged,"(of e.g. an engine) having the power increased by fitting with a supercharger",NULL,NULL
SID-01829835-A,high-voltage,"operating on or powered by a high voltage ""a high-voltage generator""",NULL,NULL
SID-01830599-A,powerful,"having great influence",NULL,NULL
SID-01830946-A,placental,"pertaining to or having or occurring by means of a placenta ""all mammals except monotremes and marsupials are placental mammals""",NULL,NULL
SID-01831203-A,transplacental,"occurring through or by way of the placenta ""transplacental passage of nutrients""",NULL,NULL
SID-01831346-A,aplacental,"having no placenta ""monotremes and marsupials are aplacental mammals""",NULL,NULL
SID-01831473-A,planted,"set in the soil for growth",NULL,NULL
SID-01831679-A,cropped,"(of land or soil) used for growing crops ""cropped soil""",NULL,NULL
SID-01831789-A,naturalized,"planted so as to give an effect of wild growth ""drifts of naturalized daffodils""",NULL,NULL
SID-01831942-A,rootbound,"(of a potted plant) grown too large for its container resulting in matting or tangling of the roots",NULL,NULL
SID-01832108-A,quickset,"grown from cuttings planted directly in the ground ""a quickset hawthorn hedge""",NULL,NULL
SID-01832245-A,sown,"sprinkled with seed ""a seeded lawn""",NULL,NULL
SID-01832341-A,self-sown,"growing from seed dispersed by natural agency such as wind or birds",NULL,NULL
SID-01832807-A,unsown,"(of a piece of ground) not have a crop sown on it ""farmland still unsown""",NULL,NULL
SID-01833401-A,fallow,"left unplowed and unseeded during a growing season ""fallow farmland""",NULL,NULL
SID-01833643-A,cultivated,"(of land or fields) prepared for raising crops by plowing or fertilizing ""cultivated land""",NULL,NULL
SID-01833791-A,uncultivated,"(of land or fields) not prepared for raising crops ""uncultivated land""",NULL,NULL
SID-01834121-A,potted,"of plants planted or grown in a pot ""potted geraniums""",NULL,NULL
SID-01835276-A,interoperable,"able to exchange and use information",NULL,NULL
SID-01835663-A,practicable,"usable for a specific purpose ""an operable plan"" ""a practicable solution""",NULL,NULL
SID-01835843-A,serviceable,"intended or able to serve a purpose without elaboration ""serviceable low-heeled shoes""",NULL,NULL
SID-01836117-A,working,"adequate for practical use especially sufficient in strength or numbers to accomplish something ""the party has a working majority in the House"" ""a working knowledge of Spanish""",NULL,NULL
SID-01839829-A,precocious,"characterized by or characteristic of exceptionally early development or maturity (especially in mental aptitude) ""a precocious child"" ""a precocious achievement""",NULL,NULL
SID-01841544-A,predictable,"capable of being foretold",NULL,NULL
SID-01841834-A,inevitable,"invariably occurring or appearing ""the inevitable changes of the seasons""",NULL,NULL
SID-01842468-A,occasional,"occurring or appearing at usually irregular intervals ""episodic in his affections"" ""occasional headaches""",NULL,NULL
SID-01842963-A,plotted,"planned in advance ""with malice aforethought""",NULL,NULL
SID-01843746-A,braced,"positioned so as to be ready for confrontation or danger ""he stood to attention with his shoulders braced""",NULL,NULL
SID-01844241-A,preconditioned,"having already been put into a suitable condition ""a surface preconditioned to receive paint"" ""customers preconditioned to buy a product""",NULL,NULL
SID-01844585-A,processed,"subjected to a special process or treatment ""prepared ergot"" ""processed cheeses are easy to spread""",NULL,NULL
SID-01844742-A,ready,"made suitable and available for immediate use ""dinner is ready""",NULL,NULL
SID-01844858-A,spread,"prepared or arranged for a meal especially having food set out ""a table spread with food""",NULL,NULL
SID-01845921-A,spur-of-the-moment,"in response to an unforeseen need ""a spur-of-the-moment party""",NULL,NULL
SID-01846049-A,prescription,"available only with a doctor's written prescription ""a prescription drug""",NULL,NULL
SID-01846413-A,present,"being or existing in a specified place ""the murderer is present in this room"" ""present at the wedding"" ""present at the creation""",NULL,NULL
SID-01846815-A,attendant,"being present (at meeting or event etc.) ""attendant members of the congreation""",NULL,NULL
SID-01847022-A,ever-present,"being always present",NULL,NULL
SID-01847242-A,here,"being here now ""is everyone here?""",NULL,NULL
SID-01847515-A,ubiquitous,"being present everywhere at once",NULL,NULL
SID-01847864-A,away,"not present having left ""he's away right now"" ""you must not allow a stranger into the house when your mother is away""",NULL,NULL
SID-01848355-A,pretentious,"intended to attract notice and impress others ""an ostentatious sable coat""",NULL,NULL
SID-01850862-A,upstart,"characteristic of someone who has risen economically or socially but lacks the social skills appropriate for this new position",NULL,NULL
SID-01851330-A,sesquipedalian,"given to the overuse of long words ""sesquipedalian orators"" ""this sesquipedalian way of saying one has no money""",NULL,NULL
SID-01852666-A,direct,"being an immediate result or consequence ""a direct result of the accident""",NULL,NULL
SID-01852812-A,firsthand,"received directly from a source ""firsthand information""",NULL,NULL
SID-01852924-A,first-string,"being a regular member of a team ""first-string players""",NULL,NULL
SID-01854129-A,supplementary,"functioning in a supporting capacity ""the main library and its auxiliary branches""",NULL,NULL
SID-01854420-A,collateral,"accompany concomitant ""collateral target damage from a bombing run""",NULL,NULL
SID-01854935-A,second-string,"being a replacement or substitute for a regular member of a team ""a second-string pitcher""",NULL,NULL
SID-01855348-A,tributary,"(of a stream) flowing into a larger stream",NULL,NULL
SID-01855764-A,basic,"pertaining to or constituting a base or basis ""a basic fact"" ""the basic ingredients"" ""basic changes in public opinion occur because of changes in priorities""",NULL,NULL
SID-01856066-A,base,"serving as or forming a base ""the painter applied a base coat followed by two finishing coats""",NULL,NULL
SID-01856419-A,underlying,"being or involving basic facts or principles ""the fundamental laws of the universe"" ""a fundamental incomatibility between them"" ""these rudimentary truths"" ""underlying principles""",NULL,NULL
SID-01856686-A,grassroots,"fundamental ""the grassroots factor in making the decision""",NULL,NULL
SID-01856802-A,radical,"arising from or going to the root or source ""a radical flaw in the plan""",NULL,NULL
SID-01857527-A,parenthetical,"qualifying or explaining placed or as if placed in parentheses ""parenthetical remarks""",NULL,NULL
SID-01858740-A,snobby,"befitting or characteristic of those who incline to social exclusiveness and who rebuff the advances of people considered inferior",NULL,NULL
SID-01859571-A,secret,"(of information) given in confidence or in secret ""this arrangement must be kept confidential"" ""their secret communications""",NULL,NULL
SID-01860328-A,offstage,"concealed from public view or attention ""offstage political meetings""",NULL,NULL
SID-01860465-A,one-on-one,"directly between two individuals ""one-on-one instruction""",NULL,NULL
SID-01860580-A,secret,"hidden from general view or use ""a privy place to rest and think"" ""a secluded romantic spot"" ""a secret garden""",NULL,NULL
SID-01860765-A,semiprivate,"confined to a small number of hospital patients ""semiprivate room""",NULL,NULL
SID-01860890-A,tete-a-tete,"involving two persons intimately private ""a tete-a-tete supper"" ""a head-to-head conversation""",NULL,NULL
SID-01861776-A,national,"owned or maintained for the public by the national government ""national parks""",NULL,NULL
SID-01861910-A,open,"open to or in view of all ""an open protest"" ""an open letter to the editor""",NULL,NULL
SID-01862055-A,semipublic,"having some of the features of public institution",NULL,NULL
SID-01862161-A,state-supported,"supported and operated by the government of a state ""a state university""",NULL,NULL
SID-01862386-A,exclusive,"excluding much or all especially all but a particular group or minority ""exclusive clubs"" ""an exclusive restaurants and shops""",NULL,NULL
SID-01862697-A,only,"exclusive of anyone or anything else ""she alone believed him"" ""cannot live by bread alone"" ""I'll have this car and this car only""",NULL,NULL
SID-01862891-A,inner,"exclusive to a center especially a center of influence ""inner regions of the organization"" ""inner circles of government""",NULL,NULL
SID-01863066-A,privileged,"confined to an exclusive group ""privy to inner knowledge"" ""inside information"" ""privileged information""",NULL,NULL
SID-01863442-A,white-shoe,"denoting a company or law firm owned and run by members of the WASP elite who are generally conservative ""the politician tried to hide his white-shoe background""",NULL,NULL
SID-01863680-A,inclusive,"including much or everything and especially including stated limits ""an inclusive art form"" ""an inclusive fee"" ""his concept of history is modern and inclusive"" ""from Monday to Friday inclusive""",NULL,NULL
SID-01863970-A,comprehensive,"broad in scope ""a comprehensive survey of world affairs""",NULL,NULL
SID-01866129-A,fur-bearing,"of animals having fur (especially of commercial quality)",NULL,NULL
SID-01866336-A,oil-bearing,"containing oil ""oil-bearing shale""",NULL,NULL
SID-01867295-A,productive,"having the ability to produce or originate ""generative power"" ""generative forces""",NULL,NULL
SID-01867768-A,exploitive,"tending to exploit or make use of",NULL,NULL
SID-01867996-A,reproducible,"capable of being reproduced ""astonishingly reproducible results can be obtained""",NULL,NULL
SID-01868724-A,professional,"engaged in a profession or engaging in as a profession or means of livelihood ""the professional man or woman possesses distinctive qualifications"" ""began her professional career after the Olympics"" ""professional theater"" ""professional football"" ""a professional cook"" ""professional actors and athletes""",NULL,NULL
SID-01869634-A,unpaid,"engaged in as a pastime ""an amateur painter"" ""gained valuable experience in amateur theatricals"" ""recreational golfers"" ""reading matter that is both recreational and mentally stimulating"" ""unpaid extras in the documentary""",NULL,NULL
SID-01870100-A,professional,"characteristic of or befitting a profession or one engaged in a profession ""professional conduct"" ""professional ethics"" ""a thoroughly professional performance""",NULL,NULL
SID-01871204-A,bankable,"guaranteed to bring a profit ""without bankable stars the film script aroused no interest""",NULL,NULL
SID-01873985-A,seeming,"appearing as such but not necessarily so ""for all his apparent wealth he had no money to pay the rent"" ""the committee investigated some apparent discrepancies"" ""the ostensible truth of their theories"" ""his seeming honesty""",NULL,NULL
SID-01875829-A,opisthognathous,"having receding jaws",NULL,NULL
SID-01875929-A,chinless,"having a receding chin",NULL,NULL
SID-01876555-A,forward-moving,"moving forward",NULL,NULL
SID-01876780-A,state-of-the-art,"the highest level of development at a particular time (especially the present time) ""state-of-the-art technology""",NULL,NULL
SID-01876957-A,regressive,"opposing progress returning to a former less advanced state",NULL,NULL
SID-01877182-A,throwback,"characteristic of an atavist",NULL,NULL
SID-01877416-A,reverting,"tending to return to an earlier state",NULL,NULL
SID-01877617-A,progressive,"(of taxes) adjusted so that the rate increases as the amount of income increases",NULL,NULL
SID-01877792-A,degressive,"(of taxes) gradually decreasing in rate on sums below a certain amount",NULL,NULL
SID-01877919-A,regressive,"(of taxes) adjusted so that the rate decreases as the amount of income increases",NULL,NULL
SID-01882162-A,prefigurative,"indistinctly prophetic",NULL,NULL
SID-01882621-A,oracular,"obscurely prophetic ""Delphic pronouncements"" ""an oracular message""",NULL,NULL
SID-01882754-A,vatical,"resembling or characteristic of a prophet or prophecy ""the high priest's divinatory pronouncement"" ""mantic powers"" ""a kind of sibylline book with ready and infallible answers to questions""",NULL,NULL
SID-01883325-A,prognosticative,"of or relating to prediction having value for making predictions",NULL,NULL
SID-01883586-A,unprophetic,"not prophetic not foreseeing correctly",NULL,NULL
SID-01883719-A,nonprognosticative,"not offering prognostications",NULL,NULL
SID-01883898-A,prospective,"of or concerned with or related to the future ""prospective earnings"" ""a prospective mother"" ""a prospective bride"" ""the statute is solely prospective in operation""",NULL,NULL
SID-01884539-A,retrospective,"concerned with or related to the past ""retrospective self-justification""",NULL,NULL
SID-01884744-A,retroactive,"affecting things past ""retroactive tax increase"" ""an ex-post-facto law"" ""retro pay""",NULL,NULL
SID-01885614-A,covert,"(of a wife) being under the protection of her husband ""a woman covert""",NULL,NULL
SID-01885757-A,moated,"protected by a deep wide ditch usually filled with water",NULL,NULL
SID-01886963-A,unshielded,"(used especially of machinery) not protected by a shield",NULL,NULL
SID-01888554-A,preservative,"tending or having the power to preserve ""timbers should be treated with a preservative substance""",NULL,NULL
SID-01888941-A,restrictive,"(of tariff) protective of national interests by restricting imports",NULL,NULL
SID-01892830-A,shabby-genteel,"trying to maintain dignity and self respect despite shabbiness",NULL,NULL
SID-01893724-A,proven,"established beyond doubt ""a proven liar"" ""a Soviet leader of proven shrewdness""",NULL,NULL
SID-01894077-A,evidenced,"supported by evidence ""their evidenced friendliness to the US""",NULL,NULL
SID-01894576-A,on_trial,"in the process of being tested or tried",NULL,NULL
SID-01894758-A,provident,"providing carefully for the future ""wild squirrels are provident"" ""a provident father plans for his children's education""",NULL,NULL
SID-01895630-A,forehanded,"having provided for the future",NULL,NULL
SID-01897607-A,rousing,"rousing to activity or heightened action as by spurring or goading ""tossed a rousing political comment into the conversation""",NULL,NULL
SID-01900349-A,punctual,"acting or arriving or performed exactly at the time appointed ""she expected guests to be punctual at meals"" ""he is not a particularly punctual person"" ""punctual payment""",NULL,NULL
SID-01900630-A,prompt,"according to schedule or without delay on time ""the train is prompt""",NULL,NULL
SID-01900771-A,timely,"before a time limit expires ""the timely filing of his income tax return""",NULL,NULL
SID-01900915-A,unpunctual,"not punctual after the appointed time",NULL,NULL
SID-01901082-A,behindhand,"behind schedule ""was behindhand with the rent""",NULL,NULL
SID-01901649-A,last-minute,"just before a deadline at the last minute ""last-minute arrangements""",NULL,NULL
SID-01902866-A,penal,"serving as or designed to impose punishment ""penal servitude""",NULL,NULL
SID-01902980-A,penitentiary,"used for punishment or reform of criminals or wrongdoers ""penitentiary institutions""",NULL,NULL
SID-01903617-A,purebred,"bred for many generations from member of a recognized breed or strain",NULL,NULL
SID-01903965-A,thoroughbred,"having a list of ancestors as proof of being a purebred animal",NULL,NULL
SID-01904156-A,crossbred,"bred from parents of different varieties or species",NULL,NULL
SID-01904485-A,intercrossed,"produced by crossbreeding",NULL,NULL
SID-01904698-A,half-breed,"(of animals) having only one purebred parent",NULL,NULL
SID-01906975-A,native,"as found in nature in the elemental form ""native copper""",NULL,NULL
SID-01907711-A,unpolluted,"free from admixture with noxious elements clean ""unpolluted streams"" ""a contaminated lake""",NULL,NULL
SID-01908341-A,technical_grade,"containing small amounts of other chemicals hence slightly impure ""technical-grade sulfuric acid""",NULL,NULL
SID-01908755-A,bastardized,"deriving from more than one source or style",NULL,NULL
SID-01910249-A,purposive,"having a purpose ""purposive behavior""",NULL,NULL
SID-01910359-A,purpose-made,"designed and constructed to serve a particular purpose",NULL,NULL
SID-01911053-A,qualified,"meeting the proper standards and requirements and training for an office or position or task ""many qualified applicants for the job""",NULL,NULL
SID-01911683-A,trained,"shaped or conditioned or disciplined by training often used as a combining form ""a trained mind"" ""trained pigeons"" ""well-trained servants""",NULL,NULL
SID-01912280-A,housebroken,"(of pets) trained to urinate and defecate outside or in a special place ""housebroken pets"" ""`house-trained' is chiefly British""",NULL,NULL
SID-01912483-A,toilet-trained,"(of children) trained to use the toilet",NULL,NULL
SID-01913715-A,unqualified,"not limited or restricted ""an unqualified denial""",NULL,NULL
SID-01914767-A,soft,"using evidence not readily amenable to experimental verification or refutation ""soft data"" ""the soft sciences""",NULL,NULL
SID-01914930-A,quantitative,"expressible as a quantity or relating to or susceptible of measurement ""export wheat without quantitative limitations"" ""quantitative analysis determines the amounts and proportions of the chemical constituents of a substance or mixture""",NULL,NULL
SID-01915353-A,denary,"numbered or proceeding by tens based on ten ""the decimal system""",NULL,NULL
SID-01915586-A,numerical,"measured or expressed in numbers ""numerical value"" ""the numerical superiority of the enemy""",NULL,NULL
SID-01915849-A,three-figure,"(of numbers) written with three figures ""100 through 999 are three-figure numbers""",NULL,NULL
SID-01915991-A,valued,"(usually used in combination) having value of a specified kind ""triple-valued""",NULL,NULL
SID-01916142-A,vicenary,"of or relating to or based on 20",NULL,NULL
SID-01916229-A,questionable,"subject to question ""questionable motives"" ""a questionable reputation"" ""a fire of questionable origin""",NULL,NULL
SID-01916784-A,problematical,"open to doubt or debate ""If you ever get married which seems to be extremely problematic""",NULL,NULL
SID-01917916-A,impugnable,"subject to being discredited",NULL,NULL
SID-01918001-A,soi-disant,"as claimed by and for yourself often without justification ""the self-styled `doctor' has no degree of any kind""",NULL,NULL
SID-01918771-A,mathematical,"beyond question ""a mathematical certainty""",NULL,NULL
SID-01919282-A,noiseless,"making no sound ""th' inaudible and noiseless foot of time""- Shakespeare",NULL,NULL
SID-01919793-A,tiptoe,"walking on the tips of ones's toes so as to make no noise ""moving with tiptoe steps""",NULL,NULL
SID-01919931-A,noisy,"full of or characterized by loud and nonmusical sounds ""a noisy cafeteria"" ""a small noisy dog""",NULL,NULL
SID-01920697-A,buzzing,"noisy like the sound of a bee ""the room was abuzz over the latest scandal""",NULL,NULL
SID-01920834-A,clangorous,"having a loud resonant metallic sound ""the clangorous locomotive works"" ""a clanging gong""",NULL,NULL
SID-01921011-A,clanking,"having a hard nonresonant metallic sound ""clanking chains"" ""the clanking arms of the soldiers near him""",NULL,NULL
SID-01921171-A,clattery,"a rattling sound as of hard things striking together ""a clattery typewriter"" ""the clattery sound of dishes""",NULL,NULL
SID-01921335-A,screaky,"having a rasping or grating sound ""creaky stairs""",NULL,NULL
SID-01921639-A,wheezy,"having a tone of a reed instrument",NULL,NULL
SID-01921752-A,stertorous,"of breathing having a heavy snoring sound",NULL,NULL
SID-01922131-A,whirring,"like the sound of rapidly vibrating wings",NULL,NULL
SID-01924585-A,ergodic,"positive recurrent aperiodic state of stochastic systems tending in probability to a limiting form that is independent of the initial conditions",NULL,NULL
SID-01924803-A,hit-or-miss,"dependent upon or characterized by chance ""a haphazard plan of action"" ""his judgment is rather hit-or-miss""",NULL,NULL
SID-01925000-A,stochastic,"being or having a random variable ""a stochastic variable"" ""stochastic processes""",NULL,NULL
SID-01925979-A,demythologized,"having mythical elements removed",NULL,NULL
SID-01927654-A,racial,"of or characteristic of race or races or arising from differences among groups ""racial differences"" ""racial discrimination""",NULL,NULL
SID-01927904-A,biracial,"consisting of or combining two races ""a biracial committee""",NULL,NULL
SID-01928019-A,interracial,"between races ""interracial conflict""",NULL,NULL
SID-01928381-A,nonracial,"not racial having nothing to do with race or races ""his remarks were intended to be completely nonracial"" ""a nonracial reason for the peremptory challenge of the juror""",NULL,NULL
SID-01928608-A,reactive,"participating readily in reactions ""sodium is a reactive metal"" ""free radicals are very reactive""",NULL,NULL
SID-01928926-A,excited,"(of e.g. a molecule) made reactive or more reactive",NULL,NULL
SID-01929062-A,labile,"(chemistry physics biology) readily undergoing change or breakdown",NULL,NULL
SID-01929312-A,thermolabile,"(chemistry physics biology) readily changed or destroyed by heat",NULL,NULL
SID-01929600-A,unreactive,"(chemistry) not reacting chemically",NULL,NULL
SID-01930512-A,ready,"completely prepared or in condition for immediate action or use or progress ""get ready"" ""she is ready to resign"" ""the bridge is ready to collapse"" ""I am ready to work"" ""ready for action"" ""ready for use"" ""the soup will be ready in a minute"" ""ready to learn to read""",NULL,NULL
SID-01931517-A,in_order,"in a state of proper readiness or preparation or arrangement ""everything is in order for their arrival""",NULL,NULL
SID-01932633-A,off_your_guard,"not prepared or vigilant ""the blow caught him napping"" ""caught in an off-guard moment"" ""found him off his guard""",NULL,NULL
SID-01932902-A,unripe,"not fully prepared",NULL,NULL
SID-01932973-A,real,"being or occurring in fact or actuality having verified existence not illusory ""real objects"" ""real people not ghosts"" ""a film based on real life"" ""a real illness"" ""real humility"" ""Life is real! Life is earnest!""- Longfellow",NULL,NULL
SID-01934026-A,objective,"emphasizing or expressing things as perceived without distortion of personal feelings insertion of fictional matter or interpretation ""objective art""",NULL,NULL
SID-01934284-A,historical,"having once lived or existed or taken place in the real world as distinct from being legendary ""the historical Jesus"" ""doubt that a historical Camelot every existed"" ""actual historical events""",NULL,NULL
SID-01935301-A,visualized,"seen in the mind as a mental image ""the glory of his envisioned future"" ""the snow-covered Alps pictured in her imagination"" ""the visualized scene lacked the ugly details of real life""",NULL,NULL
SID-01935935-A,fictitious,"formed or conceived by the imagination ""a fabricated excuse for his absence"" ""a fancied wrong"" ""a fictional character""",NULL,NULL
SID-01938508-A,true,"rightly so called ""true courage"" ""a spirit which true men have always admired"" ""a true friend""",NULL,NULL
SID-01939596-A,real,"of relating to or representing an amount that is corrected for inflation ""real prices"" ""real income"" ""real wages""",NULL,NULL
SID-01939784-A,nominal,"of relating to or characteristic of an amount that is not adjusted for inflation ""the nominal GDP"" ""nominal interest rates""",NULL,NULL
SID-01939984-A,realistic,"aware or expressing awareness of things as they really are ""a realistic description"" ""a realistic view of the possibilities"" ""a realistic appraisal of our chances"" ""the actors tried to create a realistic portrayal of the Africans""",NULL,NULL
SID-01940651-A,pragmatic,"guided by practical experience and observation rather than theory ""a hardheaded appraisal of our position"" ""a hard-nosed labor leader"" ""completely practical in his approach to business"" ""not ideology but pragmatic politics""",NULL,NULL
SID-01941383-A,true_to_life,"representing things or actions or conditions as they actually are ""the novel about ghetto life was true to life"" ""true-to-life duck decoys""",NULL,NULL
SID-01942732-A,wild,"fanciful and unrealistic foolish ""a fantastic idea of his own importance""",NULL,NULL
SID-01942888-A,kafkaesque,"characterized by surreal distortion and a sense of impending danger ""the kafkaesque terror of the endless interrogations""",NULL,NULL
SID-01944492-A,well-founded,"based on sound reasoning or evidence ""well-founded suspicions""",NULL,NULL
SID-01944660-A,unreasonable,"not reasonable not showing good judgment",NULL,NULL
SID-01945550-A,reciprocal,"concerning each of two or more persons or things especially given or done in return ""reciprocal aid"" ""reciprocal trade"" ""mutual respect"" ""reciprocal privileges at other clubs""",NULL,NULL
SID-01946595-A,reciprocatory,"moving alternately backward and forward",NULL,NULL
SID-01946764-A,reciprocatory,"given or done or owed to each other",NULL,NULL
SID-01948389-A,finespun,"developed with extreme delicacy and subtlety ""the satire touches with finespun ridicule every kind of human pretense""",NULL,NULL
SID-01948848-A,patrician,"befitting a person of noble origin ""a patrician nose""",NULL,NULL
SID-01949149-A,unrefined,"(used of persons and their behavior) not refined uncouth ""how can a refined girl be drawn to such an unrefined man?""",NULL,NULL
